pid;Bedroom;FullBath;HalfBath;Exter Cond;Exter Qual;Heating QC;Kitchen Qual;MS Zoning;pid_1;Roof Style;Roof Matl;Exterior 1st;Exterior 2nd;Mas Vnr Type;Mas Vnr Area;foundation;heating;Central Air;electrical;1st Flr SF;2nd Flr SF;Low Qual Fin SF;Kitchen AbvGr;TotRms AbvGrd;functional;fireplaces;Fireplace Qu;Paved Drive;Wood Deck SF;Open Porch SF;Enclosed Porch;3Ssn Porch;Screen Porch;fence;MS SubClass;Gr Liv Area;description;code;id;description_1;code_1;pid_1_1;Sale Date;Sale Type;Sale Condition;saleprice
528385050;3;2;1;3;2;1;2;6;528385050;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;286;PConc ;GasA ;Y;SBrkr;1094;967;0;1;7;Typ ;1;TA;Y;296;102;209;0;0;NA   ;60;2061;;;6;Residential Low Density      ;RL     ;528385050;2009/11/14 00:00:00.000000000;WD   ;Normal ;260000
528386040;4;2;1;3;2;1;2;6;528386040;Hip    ;CompShg;VinylSd;VinylSd;BrkFace;579;PConc ;GasA ;Y;SBrkr;2053;1185;0;1;9;Typ ;1;Ex;Y;283;86;0;0;0;NA   ;50;3238;;;6;Residential Low Density      ;RL     ;528386040;2010/03/12 00:00:00.000000000;WD   ;Normal ;410000
528387030;3;2;1;3;2;1;2;6;528387030;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;372;PConc ;GasA ;Y;SBrkr;1215;1017;0;1;8;Typ ;1;TA;Y;173;165;0;0;0;NA   ;60;2232;;;6;Residential Low Density      ;RL     ;528387030;2009/10/27 00:00:00.000000000;WD   ;Normal ;263550
528387050;3;2;1;3;2;1;2;6;528387050;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;448;PConc ;GasA ;Y;SBrkr;1223;904;0;1;5;Typ ;2;TA;Y;171;132;0;0;0;NA   ;60;2127;;;6;Residential Low Density      ;RL     ;528387050;2008/08/26 00:00:00.000000000;WD   ;Normal ;271000
528390020;2;2;0;3;2;1;2;6;528390020;Hip    ;CompShg;HdBoard;HdBoard;BrkFace;554;PConc ;GasA ;Y;SBrkr;1987;0;0;1;7;Typ ;1;TA;Y;262;36;0;0;0;NA   ;20;1987;;;6;Residential Low Density      ;RL     ;528390020;2008/08/17 00:00:00.000000000;WD   ;Normal ;301500
528390100;4;2;1;3;2;1;2;6;528390100;Hip    ;CompShg;VinylSd;VinylSd;BrkFace;528;PConc ;GasA ;Y;SBrkr;1686;762;0;1;8;Typ ;1;TA;Y;517;76;0;0;0;NA   ;60;2448;;;6;Residential Low Density      ;RL     ;528390100;2009/07/25 00:00:00.000000000;WD   ;Normal ;402000
528390210;3;2;1;3;2;1;2;6;528390210;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;PConc ;GasA ;Y;SBrkr;979;871;0;1;7;Typ ;1;Gd;Y;168;98;0;0;0;NA   ;60;1850;;;6;Residential Low Density      ;RL     ;528390210;2009/01/23 00:00:00.000000000;WD   ;Normal ;248000
528427010;3;2;0;3;2;1;2;6;528427010;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;186;PConc ;GasA ;Y;SBrkr;1580;0;0;1;7;Typ ;0;NA;Y;0;24;0;0;0;NA   ;20;1580;;;6;Residential Low Density      ;RL     ;528427010;2008/06/11 00:00:00.000000000;ConLD;Partial;235128
528427020;3;2;0;3;2;1;2;6;528427020;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;72;PConc ;GasA ;Y;SBrkr;1468;0;0;1;6;Typ ;1;Gd;Y;210;150;0;0;0;NA   ;20;1468;;;6;Residential Low Density      ;RL     ;528427020;2009/12/27 00:00:00.000000000;New  ;Partial;244600
528427040;3;2;0;3;2;1;2;6;528427040;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1369;0;0;1;5;Typ ;0;NA;Y;0;203;0;0;0;NA   ;20;1369;;;6;Residential Low Density      ;RL     ;528427040;2007/09/14 00:00:00.000000000;New  ;Partial;213133
528427070;4;2;1;3;2;1;2;6;528427070;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;74;PConc ;GasA ;Y;SBrkr;894;1039;0;1;9;Typ ;1;Gd;Y;100;18;0;0;0;NA   ;60;1933;;;6;Residential Low Density      ;RL     ;528427070;2008/01/16 00:00:00.000000000;WD   ;Normal ;214000
528427100;3;2;0;3;2;1;2;6;528427100;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;164;PConc ;GasA ;Y;SBrkr;1542;0;0;1;6;Typ ;1;Gd;Y;168;110;0;0;0;NA   ;20;1542;;;6;Residential Low Density      ;RL     ;528427100;2007/07/14 00:00:00.000000000;New  ;Partial;260261
528429050;3;2;0;3;2;1;2;6;528429050;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;53;PConc ;GasA ;Y;SBrkr;1574;0;0;1;7;Typ ;1;Gd;Y;144;104;0;0;0;NA   ;20;1574;;;6;Residential Low Density      ;RL     ;528429050;2008/07/14 00:00:00.000000000;WD   ;Normal ;232000
528429060;3;2;1;3;2;1;2;6;528429060;Gable  ;CompShg;CemntBd;CmentBd;Stone  ;192;PConc ;GasA ;Y;SBrkr;1116;848;0;1;8;Typ ;1;Gd;Y;200;70;0;0;0;NA   ;60;1964;;;6;Residential Low Density      ;RL     ;528429060;2006/01/12 00:00:00.000000000;New  ;Partial;252000
528429070;3;2;0;3;2;2;2;6;528429070;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;128;PConc ;GasA ;Y;SBrkr;1578;0;0;1;7;Typ ;1;Gd;Y;0;26;0;0;0;NA   ;20;1578;;;6;Residential Low Density      ;RL     ;528429070;2008/05/28 00:00:00.000000000;WD   ;Normal ;240000
528429080;2;2;0;3;2;1;1;6;528429080;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;284;PConc ;GasA ;Y;SBrkr;1506;0;0;1;6;Typ ;1;Gd;Y;0;174;0;0;0;NA   ;20;1506;;;6;Residential Low Density      ;RL     ;528429080;2008/08/10 00:00:00.000000000;New  ;Partial;264132
528429090;3;2;0;3;1;1;1;6;528429090;Hip    ;CompShg;VinylSd;ImStucc;Stone  ;302;PConc ;GasA ;Y;SBrkr;1905;0;0;1;8;Typ ;1;Gd;Y;0;191;0;0;0;NA   ;20;1905;;;6;Residential Low Density      ;RL     ;528429090;2007/03/10 00:00:00.000000000;WD   ;Normal ;320000
528429100;2;2;1;3;2;1;2;6;528429100;Gable  ;CompShg;VinylSd;VinylSd;;;PConc ;GasA ;Y;SBrkr;1670;0;0;1;6;Typ ;1;Gd;Y;0;240;200;0;0;NA   ;20;1670;;;6;Residential Low Density      ;RL     ;528429100;2006/09/10 00:00:00.000000000;New  ;Partial;336820
528429110;3;2;0;3;2;1;2;6;528429110;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;84;PConc ;GasA ;Y;SBrkr;1464;0;0;1;6;Typ ;0;NA;Y;168;160;0;0;0;NA   ;20;1464;;;6;Residential Low Density      ;RL     ;528429110;2007/08/17 00:00:00.000000000;WD   ;Normal ;282922
528429120;1;1;1;3;2;1;1;6;528429120;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;2097;0;0;1;8;Typ ;1;Ex;Y;192;267;0;0;0;NA   ;20;2097;;;6;Residential Low Density      ;RL     ;528429120;2006/01/15 00:00:00.000000000;New  ;Partial;423000
528429130;3;2;0;3;2;1;2;6;528429130;Hip    ;CompShg;VinylSd;VinylSd;Stone  ;420;PConc ;GasA ;Y;SBrkr;1660;0;0;1;8;Typ ;1;Gd;Y;322;50;0;0;0;NA   ;20;1660;;;6;Residential Low Density      ;RL     ;528429130;2006/05/15 00:00:00.000000000;New  ;Partial;290000
528431020;3;2;0;3;2;1;2;6;528431020;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;240;PConc ;GasA ;Y;SBrkr;1696;0;0;1;7;Typ ;0;NA;Y;120;56;0;0;0;NA   ;20;1696;;;6;Residential Low Density      ;RL     ;528431020;2009/09/27 00:00:00.000000000;WD   ;Normal ;275000
528431030;3;2;0;3;2;2;2;6;528431030;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;248;PConc ;GasA ;Y;SBrkr;1534;0;0;1;7;Typ ;1;Gd;Y;168;46;0;0;0;NA   ;20;1534;;;6;Residential Low Density      ;RL     ;528431030;2007/01/13 00:00:00.000000000;WD   ;Family ;215000
528431040;1;2;0;3;1;1;1;6;528431040;Hip    ;CompShg;CemntBd;CmentBd;BrkFace;754;PConc ;GasA ;Y;SBrkr;1966;0;0;1;6;Typ ;1;Gd;Y;76;52;0;0;0;NA   ;20;1966;;;6;Residential Low Density      ;RL     ;528431040;2007/10/15 00:00:00.000000000;New  ;Partial;419005
528431050;3;2;0;3;2;1;2;6;528431050;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;208;PConc ;GasA ;Y;SBrkr;1636;0;0;1;8;Typ ;1;Gd;Y;0;60;0;0;0;NA   ;20;1636;;;6;Residential Low Density      ;RL     ;528431050;2007/06/14 00:00:00.000000000;WD   ;Normal ;255000
528431060;3;2;0;3;3;1;2;6;528431060;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;468;PConc ;GasA ;Y;SBrkr;1563;0;0;1;6;Typ ;1;Gd;Y;144;99;0;0;0;NA   ;20;1563;;;6;Residential Low Density      ;RL     ;528431060;2008/10/17 00:00:00.000000000;WD   ;Normal ;245000
528431070;3;2;1;3;2;1;2;6;528431070;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;294;PConc ;GasA ;Y;SBrkr;1658;0;0;1;7;Typ ;1;Gd;Y;144;44;0;0;0;NA   ;20;1658;;;6;Residential Low Density      ;RL     ;528431070;2009/09/10 00:00:00.000000000;WD   ;Normal ;257500
528431080;3;2;0;3;2;1;1;6;528431080;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;256;PConc ;GasA ;Y;SBrkr;1428;0;0;1;6;Typ ;0;NA;Y;0;60;0;0;0;NA   ;20;1428;;;6;Residential Low Density      ;RL     ;528431080;2008/07/11 00:00:00.000000000;New  ;Partial;227680
528431110;2;2;0;3;2;1;2;6;528431110;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;428;PConc ;GasA ;Y;SBrkr;1795;0;0;1;7;Typ ;1;Gd;Y;0;49;0;0;0;NA   ;20;1795;;;6;Residential Low Density      ;RL     ;528431110;2007/02/12 00:00:00.000000000;New  ;Partial;147000
528431120;3;3;0;3;2;1;2;6;528431120;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;156;PConc ;GasA ;Y;SBrkr;1341;520;0;1;7;Typ ;1;Gd;Y;144;60;0;0;0;NA   ;60;1861;;;6;Residential Low Density      ;RL     ;528431120;2008/07/10 00:00:00.000000000;WD   ;Normal ;257000
528435010;3;3;2;3;2;1;2;6;528435010;Gable  ;CompShg;VinylSd;VinylSd;;;PConc ;GasA ;Y;SBrkr;1528;0;0;1;6;Typ ;1;TA;Y;0;228;0;0;0;NA   ;20;1528;;;6;Residential Low Density      ;RL     ;528435010;2007/09/18 00:00:00.000000000;New  ;Partial;235876
528435020;3;2;1;3;2;1;2;6;528435020;Hip    ;CompShg;VinylSd;VinylSd;Stone  ;310;PConc ;GasA ;Y;SBrkr;955;919;0;1;8;Typ ;1;Gd;Y;168;108;0;0;0;NA   ;60;1874;;;6;Residential Low Density      ;RL     ;528435020;2008/02/20 00:00:00.000000000;New  ;Partial;297900
528435030;3;2;0;3;2;1;1;6;528435030;Gable  ;CompShg;CemntBd;CmentBd;Stone  ;194;PConc ;GasA ;Y;SBrkr;1578;0;0;1;7;Typ ;1;Gd;Y;0;36;0;0;0;NA   ;20;1578;;;6;Residential Low Density      ;RL     ;528435030;2009/05/25 00:00:00.000000000;New  ;Partial;287090
528435040;3;2;0;3;1;1;1;6;528435040;Hip    ;CompShg;CemntBd;CmentBd;Stone  ;205;PConc ;GasA ;Y;SBrkr;1726;0;0;1;8;Typ ;1;Gd;Y;171;138;0;0;266;NA   ;20;1726;;;6;Residential Low Density      ;RL     ;528435040;2007/09/12 00:00:00.000000000;New  ;Partial;311872
528435050;3;2;0;3;2;1;2;6;528435050;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;260;PConc ;GasA ;Y;SBrkr;1702;0;0;1;7;Typ ;1;Gd;Y;0;69;0;0;0;NA   ;20;1702;;;6;Residential Low Density      ;RL     ;528435050;2009/03/10 00:00:00.000000000;WD   ;Normal ;275500
528435060;3;2;0;3;2;1;2;6;528435060;Hip    ;CompShg;VinylSd;VinylSd;Stone  ;0;PConc ;GasA ;Y;SBrkr;1689;0;0;1;7;Typ ;0;NA;Y;0;56;0;0;0;NA   ;20;1689;;;6;Residential Low Density      ;RL     ;528435060;2007/06/17 00:00:00.000000000;New  ;Partial;248328
528435070;3;2;0;3;2;1;2;6;528435070;Hip    ;CompShg;VinylSd;VinylSd;Stone  ;410;PConc ;GasA ;Y;SBrkr;1588;0;0;1;7;Typ ;1;Gd;Y;144;45;0;0;0;NA   ;20;1588;;;6;Residential Low Density      ;RL     ;528435070;2007/12/25 00:00:00.000000000;WD   ;Normal ;227000
528439010;3;2;0;3;2;1;2;6;528439010;Hip    ;CompShg;VinylSd;VinylSd;;;PConc ;GasA ;Y;SBrkr;1460;0;0;1;6;Typ ;1;Gd;Y;0;20;0;0;0;NA   ;20;1460;;;6;Residential Low Density      ;RL     ;528439010;2008/08/23 00:00:00.000000000;WD   ;Normal ;247000
528439030;3;2;0;3;2;1;2;6;528439030;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;228;PConc ;GasA ;Y;SBrkr;1616;0;0;1;7;Typ ;0;NA;Y;208;59;0;0;0;NA   ;20;1616;;;6;Residential Low Density      ;RL     ;528439030;2006/04/26 00:00:00.000000000;WD   ;Normal ;232000
528439040;3;2;0;3;2;1;2;6;528439040;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;148;PConc ;GasA ;Y;SBrkr;1538;0;0;1;7;Typ ;0;NA;Y;146;40;0;0;0;NA   ;20;1538;;;6;Residential Low Density      ;RL     ;528439040;2007/12/23 00:00:00.000000000;WD   ;Normal ;260000
528439050;3;2;0;3;2;1;2;6;528439050;Gable  ;CompShg;CemntBd;CmentBd;Stone  ;140;PConc ;GasA ;Y;SBrkr;1496;0;0;1;7;Typ ;0;NA;Y;168;130;0;0;0;NA   ;20;1496;;;6;Residential Low Density      ;RL     ;528439050;2007/06/27 00:00:00.000000000;New  ;Partial;225000
528439060;3;2;0;3;2;1;2;6;528439060;Hip    ;CompShg;VinylSd;VinylSd;Stone  ;206;PConc ;GasA ;Y;SBrkr;1432;0;0;1;7;Typ ;1;Gd;Y;297;50;0;0;0;NA   ;20;1432;;;6;Residential Low Density      ;RL     ;528439060;2009/09/23 00:00:00.000000000;WD   ;Normal ;245000
528439080;3;2;0;3;2;1;2;6;528439080;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;143;PConc ;GasA ;Y;SBrkr;1506;0;0;1;7;Typ ;1;Gd;Y;192;35;0;0;0;NA   ;20;1506;;;6;Residential Low Density      ;RL     ;528439080;2007/04/16 00:00:00.000000000;WD   ;Normal ;249000
528441020;3;2;1;3;2;1;2;6;528441020;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1113;858;0;1;8;Typ ;1;Gd;Y;0;48;0;0;0;NA   ;60;1971;;;6;Residential Low Density      ;RL     ;528441020;2009/02/25 00:00:00.000000000;WD   ;Normal ;253000
528441080;3;2;0;3;2;1;2;6;528441080;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;186;PConc ;GasA ;Y;SBrkr;1694;0;0;1;7;Typ ;1;Gd;Y;255;57;0;0;0;NA   ;20;1694;;;6;Residential Low Density      ;RL     ;528441080;2007/08/13 00:00:00.000000000;WD   ;Normal ;307000
528441090;2;2;0;3;1;1;1;6;528441090;Hip    ;CompShg;VinylSd;VinylSd;Stone  ;198;PConc ;GasA ;Y;SBrkr;2490;0;0;1;9;Typ ;2;Gd;Y;70;226;0;0;0;GdPrv;20;2490;;;6;Residential Low Density      ;RL     ;528441090;2009/10/10 00:00:00.000000000;WD   ;Normal ;468000
528445010;3;2;0;3;2;1;2;6;528445010;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;60;PConc ;GasA ;Y;SBrkr;1504;0;0;1;7;Typ ;0;NA;Y;144;0;0;0;0;NA   ;20;1504;;;6;Residential Low Density      ;RL     ;528445010;2006/09/14 00:00:00.000000000;New  ;Partial;199000
528445020;3;2;1;3;2;1;2;6;528445020;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;982;995;0;1;7;Typ ;0;NA;Y;240;53;0;0;0;NA   ;60;1977;;;6;Residential Low Density      ;RL     ;528445020;2007/07/15 00:00:00.000000000;WD   ;Family ;250000
528445060;2;2;0;3;2;1;2;6;528445060;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;226;PConc ;GasA ;Y;SBrkr;1595;0;0;1;6;Typ ;1;Gd;Y;144;0;0;0;0;NA   ;20;1595;;;6;Residential Low Density      ;RL     ;528445060;2010/05/26 00:00:00.000000000;WD   ;Normal ;221500
528445070;3;2;1;3;2;1;2;6;528445070;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1302;528;0;1;7;Typ ;0;NA;Y;0;40;0;0;0;NA   ;60;1830;;;6;Residential Low Density      ;RL     ;528445070;2007/03/15 00:00:00.000000000;WD   ;Normal ;221300
528456160;2;2;0;3;2;1;2;3;528456160;Hip    ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1218;0;0;1;4;Typ ;0;NA;Y;0;136;0;0;0;NA   ;20;1218;;;3;Floating Village Residential ;FV     ;528456160;2010/04/10 00:00:00.000000000;New  ;Partial;204500
528456180;3;2;1;3;3;1;2;3;528456180;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;932;920;0;1;7;Typ ;1;TA;Y;168;108;0;0;0;NA   ;60;1852;;;3;Floating Village Residential ;FV     ;528456180;2009/07/26 00:00:00.000000000;New  ;Partial;252678
528456190;3;2;0;3;2;1;2;3;528456190;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1338;0;0;1;6;Typ ;0;NA;Y;0;141;0;0;0;NA   ;20;1338;;;3;Floating Village Residential ;FV     ;528456190;2007/11/28 00:00:00.000000000;New  ;Partial;208900
528456200;2;2;0;3;2;1;2;3;528456200;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1278;0;0;1;5;Typ ;0;NA;Y;0;60;0;0;0;NA   ;20;1278;;;3;Floating Village Residential ;FV     ;528456200;2006/10/20 00:00:00.000000000;New  ;Partial;198600
528456220;3;2;1;3;2;1;2;3;528456220;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;786;804;0;1;6;Typ ;0;NA;Y;0;30;0;0;0;NA   ;60;1590;;;3;Floating Village Residential ;FV     ;528456220;2009/06/11 00:00:00.000000000;WD   ;Normal ;210000
528456230;3;2;0;3;2;1;2;3;528456230;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1335;0;0;1;6;Typ ;0;NA;Y;0;210;0;0;0;NA   ;20;1335;;;3;Floating Village Residential ;FV     ;528456230;2007/06/26 00:00:00.000000000;New  ;Partial;210400
528456240;2;2;0;3;2;1;2;3;528456240;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1218;0;0;1;4;Typ ;0;NA;Y;0;102;0;0;0;NA   ;20;1218;;;3;Floating Village Residential ;FV     ;528456240;2009/09/16 00:00:00.000000000;New  ;Partial;208300
528458020;3;2;0;3;2;1;2;3;528458020;Gable  ;CompShg;VinylSd;VinylSd;;;PConc ;GasA ;Y;SBrkr;1436;0;0;1;6;Typ ;0;NA;Y;0;121;0;0;0;NA   ;20;1436;;;3;Floating Village Residential ;FV     ;528458020;2009/10/21 00:00:00.000000000;New  ;Partial;225000
528458030;3;2;0;3;2;1;2;3;528458030;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1372;0;0;1;6;Typ ;0;NA;Y;192;113;0;0;0;NA   ;20;1372;;;3;Floating Village Residential ;FV     ;528458030;2008/07/16 00:00:00.000000000;New  ;Partial;212700
528458040;3;2;0;3;2;1;2;3;528458040;Gable  ;CompShg;CemntBd;CmentBd;Stone  ;72;PConc ;GasA ;Y;SBrkr;1314;0;0;1;6;Typ ;0;NA;Y;135;112;0;0;0;NA   ;20;1314;;;3;Floating Village Residential ;FV     ;528458040;2009/09/17 00:00:00.000000000;New  ;Partial;229456
528458050;3;2;0;3;2;1;2;3;528458050;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1372;0;0;1;6;Typ ;0;NA;Y;0;140;0;0;0;NA   ;20;1372;;;3;Floating Village Residential ;FV     ;528458050;2008/05/22 00:00:00.000000000;New  ;Partial;250580
528458060;3;2;0;3;2;1;2;3;528458060;Hip    ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1402;0;0;1;7;Typ ;0;NA;Y;205;126;0;0;0;NA   ;20;1402;;;3;Floating Village Residential ;FV     ;528458060;2009/05/11 00:00:00.000000000;WD   ;Normal ;229800
528458070;3;2;1;3;3;1;2;3;528458070;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;764;783;0;1;7;Typ ;0;NA;Y;169;45;0;0;0;NA   ;60;1547;;;3;Floating Village Residential ;FV     ;528458070;2010/06/11 00:00:00.000000000;Con  ;Normal ;215200
528458080;3;2;1;3;2;1;2;3;528458080;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;896;896;0;1;8;Typ ;0;NA;Y;184;96;0;0;0;NA   ;60;1792;;;3;Floating Village Residential ;FV     ;528458080;2007/11/27 00:00:00.000000000;New  ;Partial;255000
528458090;3;3;0;3;2;1;2;3;528458090;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;725;863;0;1;8;Typ ;0;NA;Y;0;0;0;0;0;NA   ;60;1588;;;3;Floating Village Residential ;FV     ;528458090;2007/07/19 00:00:00.000000000;New  ;Partial;212109
528458110;3;2;0;3;2;1;2;3;528458110;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;36;PConc ;GasA ;Y;SBrkr;1566;0;0;1;7;Typ ;0;NA;Y;144;168;0;0;0;NA   ;20;1566;;;3;Floating Village Residential ;FV     ;528458110;2010/04/28 00:00:00.000000000;WD   ;Normal ;262500
528458120;3;2;1;3;2;1;2;3;528458120;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1088;871;0;1;8;Typ ;1;Gd;Y;208;46;0;0;0;NA   ;60;1959;;;3;Floating Village Residential ;FV     ;528458120;2007/12/18 00:00:00.000000000;WD   ;Normal ;270000
528458130;4;2;1;3;2;1;1;3;528458130;Gable  ;CompShg;CemntBd;CmentBd;None   ;0;PConc ;GasA ;Y;SBrkr;1184;1426;0;1;11;Typ ;1;Gd;Y;208;364;0;0;0;NA   ;60;2610;;;3;Floating Village Residential ;FV     ;528458130;2007/08/23 00:00:00.000000000;New  ;Partial;303477
528458140;3;2;0;3;2;1;2;3;528458140;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;120;PConc ;GasA ;Y;SBrkr;1530;0;0;1;7;Typ ;1;Gd;Y;212;136;0;0;0;NA   ;20;1530;;;3;Floating Village Residential ;FV     ;528458140;2009/05/22 00:00:00.000000000;WD   ;Normal ;250000
528458150;3;2;1;3;2;1;1;3;528458150;Hip    ;CompShg;WdShing;Wd Shng;;;PConc ;GasA ;Y;SBrkr;955;925;0;1;8;Typ ;1;Gd;Y;168;127;0;0;0;NA   ;60;1880;;;3;Floating Village Residential ;FV     ;528458150;2007/12/13 00:00:00.000000000;New  ;Partial;310013
528458160;2;2;1;3;1;1;1;3;528458160;Gable  ;CompShg;CemntBd;CmentBd;Stone  ;162;PConc ;GasA ;Y;SBrkr;1766;0;0;1;7;Typ ;1;Gd;Y;195;130;0;0;0;NA   ;20;1766;;;3;Floating Village Residential ;FV     ;528458160;2009/10/21 00:00:00.000000000;New  ;Partial;370878
528458180;2;2;0;3;2;1;2;3;528458180;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;238;PConc ;GasA ;Y;SBrkr;1448;0;0;1;6;Typ ;1;Gd;Y;0;140;0;0;0;NA   ;20;1448;;;3;Floating Village Residential ;FV     ;528458180;2009/06/17 00:00:00.000000000;WD   ;Normal ;238500
528462040;3;2;0;3;2;1;2;3;528462040;Gable  ;CompShg;CemntBd;CmentBd;;;PConc ;GasA ;Y;SBrkr;1428;0;0;1;6;Typ ;0;NA;Y;0;120;0;0;0;NA   ;20;1428;;;3;Floating Village Residential ;FV     ;528462040;2008/12/24 00:00:00.000000000;New  ;Partial;182000
528477010;3;3;1;3;2;1;1;3;528477010;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;2036;604;0;1;11;Typ ;1;Gd;Y;0;265;0;0;0;NA   ;60;2640;;;3;Floating Village Residential ;FV     ;528477010;2006/11/14 00:00:00.000000000;New  ;Partial;405749
528477020;3;2;0;3;2;1;2;3;528477020;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1656;0;0;1;7;Typ ;0;NA;Y;0;146;0;0;0;NA   ;20;1656;;;3;Floating Village Residential ;FV     ;528477020;2007/07/23 00:00:00.000000000;WD   ;Normal ;249700
528477030;3;2;0;3;2;1;2;3;528477030;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;1489;0;0;1;7;Typ ;1;Gd;Y;0;140;0;0;0;NA   ;20;1489;;;3;Floating Village Residential ;FV     ;528477030;2006/06/26 00:00:00.000000000;New  ;Partial;232600
528477040;3;2;1;3;2;2;2;3;528477040;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;866;902;0;1;7;Typ ;0;NA;Y;0;108;0;0;0;NA   ;60;1768;;;3;Floating Village Residential ;FV     ;528477040;2008/02/22 00:00:00.000000000;WD   ;Normal ;226700
528477050;3;2;1;3;1;1;1;3;528477050;Gable  ;CompShg;VinylSd;VinylSd;Stone  ;160;PConc ;GasA ;Y;SBrkr;1026;981;0;1;10;Typ ;1;Ex;Y;168;52;0;0;0;NA   ;60;2007;;;3;Floating Village Residential ;FV     ;528477050;2009/04/12 00:00:00.000000000;WD   ;Normal ;310000
528477070;3;2;1;3;2;1;2;3;528477070;Hip    ;CompShg;VinylSd;VinylSd;Stone  ;121;PConc ;GasA ;Y;SBrkr;909;886;0;1;8;Typ ;1;Gd;Y;168;45;0;0;0;NA   ;60;1795;;;3;Floating Village Residential ;FV     ;528477070;2009/07/20 00:00:00.000000000;WD   ;Normal ;270000
528477080;3;2;1;3;2;1;2;3;528477080;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;991;956;0;1;8;Typ ;1;Gd;Y;0;136;0;0;0;GdWo ;60;1947;;;3;Floating Village Residential ;FV     ;528477080;2010/05/15 00:00:00.000000000;WD   ;Normal ;254900
